transaction_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,payment_method,status,transaction_timestamp,city
T0035252,C00088,P007,Jeans,Fashion,3,1770,5310,CARD,SUCCESS,2026-08-22 05:02:21,Kolkata
T0035253,C02733,P023,Yoga Mat,Sports,5,956,4780,NETBANKING,SUCCESS,2026-08-22 20:44:56,Jaipur
T0035254,C02522,P024,Dumbbells,Sports,1,5150,5150,NETBANKING,SUCCESS,2026-08-22 00:15:45,Ahmedabad
T0035255,C03734,P009,T-Shirt,Fashion,5,795,3975,WALLET,SUCCESS,2026-08-22 16:47:49,Pune
T0035256,C03000,P020,Cookware,Home,4,2443,9772,CARD,SUCCESS,2026-08-22 16:27:04,Kolkata
T0035257,C04067,P009,T-Shirt,Fashion,5,1000,5000,WALLET,SUCCESS,2026-08-22 03:57:36,Pune
T0035258,C04046,P019,Bedsheet,Home,2,1708,3416,CARD,FAILED,2026-08-22 16:56:01,Hyderabad
T0035259,C00396,P020,Cookware,Home,4,3264,13056,COD,SUCCESS,2026-08-22 00:57:57,Noida
T0035260,C01530,P007,Jeans,Fashion,4,1840,7360,UPI,SUCCESS,2026-08-22 02:27:59,Delhi
T0035261,C01094,P024,Dumbbells,Sports,5,4367,21835,NETBANKING,SUCCESS,2026-08-22 20:54:19,Mumbai
T0035262,C00806,P017,Table,Home,2,6335,12670,WALLET,SUCCESS,2026-08-22 02:23:25,Delhi
T0035263,C00182,P004,Television,Electronics,3,34975,104925,COD,PENDING,2026-08-22 12:44:51,Chennai
T0035264,C02748,P015,Tea,Grocery,4,485,1940,UPI,SUCCESS,2026-08-22 18:01:20,Noida
T0035265,C04066,P018,Lamp,Home,3,1216,3648,NETBANKING,FAILED,2026-08-22 10:24:58,Delhi
T0035266,C00714,P013,Dry Fruits,Grocery,2,1375,2750,NETBANKING,SUCCESS,2026-08-22 00:35:15,Kolkata
T0035267,C02814,P015,Tea,Grocery,3,467,1401,UPI,SUCCESS,2026-08-22 03:00:28,Bangalore
T0035268,C03730,P007,Jeans,Fashion,4,1639,6556,COD,SUCCESS,2026-08-22 15:53:41,Jaipur
T0035269,C00086,P013,Dry Fruits,Grocery,1,1586,1586,UPI,SUCCESS,2026-08-22 14:16:23,Ahmedabad
T0035270,C01483,P012,Cooking Oil,Grocery,2,731,1462,UPI,SUCCESS,2026-08-22 11:29:13,Chennai
T0035271,C01363,P005,Smartwatch,Electronics,4,7529,30116,UPI,SUCCESS,2026-08-22 17:21:03,Pune
T0035272,C02671,P023,Yoga Mat,Sports,1,879,879,NETBANKING,SUCCESS,2026-08-22 19:37:56,Bangalore
T0035273,C01749,P005,Smartwatch,Electronics,5,7469,37345,CARD,SUCCESS,2026-08-22 08:11:18,Bangalore
T0035274,C03599,P002,Mobile,Electronics,1,21163,21163,UPI,SUCCESS,2026-08-22 18:58:27,Pune
T0035275,C04003,P009,T-Shirt,Fashion,3,775,2325,COD,SUCCESS,2026-08-22 19:25:45,Chennai
T0035276,C04683,P003,Headphones,Electronics,4,2343,9372,WALLET,SUCCESS,2026-08-22 09:00:30,Chennai
T0035277,C04526,P007,Jeans,Fashion,5,1815,9075,CARD,SUCCESS,2026-08-22 04:39:10,Jaipur
T0035278,C00008,P005,Smartwatch,Electronics,3,7655,22965,CARD,SUCCESS,2026-08-22 10:07:54,Pune
T0035279,C00729,P010,Backpack,Fashion,1,1442,1442,CARD,SUCCESS,2026-08-22 23:49:11,Delhi
T0035280,C00369,P003,Headphones,Electronics,4,2168,8672,CARD,SUCCESS,2026-08-22 18:32:58,Bangalore
T0035281,C00672,P002,Mobile,Electronics,1,19748,19748,WALLET,SUCCESS,2026-08-22 22:30:00,Bangalore
T0035282,C02643,P013,Dry Fruits,Grocery,4,1402,5608,COD,SUCCESS,2026-08-22 19:12:48,Noida
T0035283,C03428,P015,Tea,Grocery,2,500,1000,UPI,SUCCESS,2026-08-22 18:52:32,Jaipur
T0035284,C04989,P003,Headphones,Electronics,2,2337,4674,COD,SUCCESS,2026-08-22 02:45:32,Kolkata
T0035285,C01110,P005,Smartwatch,Electronics,4,6480,25920,COD,FAILED,2026-08-22 05:48:40,Bangalore
T0035286,C04401,P007,Jeans,Fashion,3,1632,4896,WALLET,SUCCESS,2026-08-22 01:49:34,Jaipur
T0035287,C00806,P014,Flour,Grocery,5,532,2660,COD,SUCCESS,2026-08-22 20:41:40,Pune
T0035288,C04462,P002,Mobile,Electronics,5,21965,109825,UPI,SUCCESS,2026-08-22 15:48:48,Noida
T0035289,C01126,P022,Football,Sports,4,1602,6408,CARD,SUCCESS,2026-08-22 20:48:58,Chennai
T0035290,C00479,P008,Jacket,Fashion,2,2827,5654,COD,SUCCESS,2026-08-22 17:40:11,Mumbai
T0035291,C03208,P021,Cricket Bat,Sports,2,3430,6860,NETBANKING,SUCCESS,2026-08-22 03:57:48,Kolkata
T0035292,C00024,P013,Dry Fruits,Grocery,5,1653,8265,COD,SUCCESS,2026-08-22 16:31:15,Delhi
T0035293,C03895,P008,Jacket,Fashion,5,3249,16245,COD,FAILED,2026-08-22 07:21:23,Noida
T0035294,C01912,P022,Football,Sports,3,1406,4218,UPI,SUCCESS,2026-08-22 11:23:21,Hyderabad
T0035295,C01525,P020,Cookware,Home,3,2810,8430,CARD,SUCCESS,2026-08-22 01:01:46,Mumbai
T0035296,C00227,P015,Tea,Grocery,3,421,1263,WALLET,SUCCESS,2026-08-22 06:51:07,Ahmedabad
T0035297,C01674,P021,Cricket Bat,Sports,1,4750,4750,WALLET,PENDING,2026-08-22 12:19:47,Kolkata
T0035298,C03288,P016,Chair,Home,2,3487,6974,WALLET,SUCCESS,2026-08-22 00:23:32,Ahmedabad
T0035299,C00382,P014,Flour,Grocery,5,552,2760,UPI,SUCCESS,2026-08-22 02:05:02,Pune
T0035300,C02360,P018,Lamp,Home,1,1388,1388,UPI,SUCCESS,2026-08-22 12:39:58,Kolkata
T0035301,C02029,P018,Lamp,Home,2,1361,2722,CARD,SUCCESS,2026-08-22 09:05:20,Jaipur
T0035302,C03964,P022,Football,Sports,3,1633,4899,COD,SUCCESS,2026-08-22 20:58:13,Ahmedabad
T0035303,C00220,P014,Flour,Grocery,1,666,666,NETBANKING,PENDING,2026-08-22 21:23:46,Hyderabad
T0035304,C04500,P015,Tea,Grocery,3,479,1437,WALLET,FAILED,2026-08-22 17:33:08,Pune
T0035305,C03793,P003,Headphones,Electronics,5,2429,12145,CARD,SUCCESS,2026-08-22 20:48:41,Bangalore
T0035306,C04149,P005,Smartwatch,Electronics,5,6970,34850,CARD,SUCCESS,2026-08-22 12:45:05,Hyderabad
T0035307,C03639,P019,Bedsheet,Home,1,1360,1360,WALLET,SUCCESS,2026-08-22 05:58:26,Bangalore
T0035308,C00818,P007,Jeans,Fashion,1,1741,1741,NETBANKING,FAILED,2026-08-22 08:06:37,Pune
T0035309,C00053,P002,Mobile,Electronics,5,19843,99215,COD,SUCCESS,2026-08-22 20:37:12,Ahmedabad
T0035310,C03948,P003,Headphones,Electronics,5,2384,11920,UPI,SUCCESS,2026-08-22 19:40:14,Mumbai
T0035311,C00875,P001,Laptop,Electronics,5,47710,238550,CARD,SUCCESS,2026-08-22 22:24:57,Delhi
T0035312,C00472,P018,Lamp,Home,4,1391,5564,UPI,SUCCESS,2026-08-22 18:08:55,Noida
T0035313,C02819,P018,Lamp,Home,4,1172,4688,UPI,FAILED,2026-08-22 18:04:13,Ahmedabad
T0035314,C00687,P025,Running Shoes,Sports,1,3298,3298,WALLET,SUCCESS,2026-08-22 07:40:10,Bangalore
T0035315,C04636,P007,Jeans,Fashion,3,1687,5061,UPI,PENDING,2026-08-22 19:07:59,Ahmedabad
T0035316,C04957,P016,Chair,Home,3,4016,12048,NETBANKING,SUCCESS,2026-08-22 03:41:00,Mumbai
T0035317,C03243,P013,Dry Fruits,Grocery,3,1225,3675,UPI,SUCCESS,2026-08-22 22:57:58,Pune
T0035318,C02742,P011,Rice Bag,Grocery,1,1192,1192,CARD,SUCCESS,2026-08-22 08:45:48,Kolkata
T0035319,C03979,P010,Backpack,Fashion,5,1280,6400,COD,SUCCESS,2026-08-22 11:08:44,Mumbai
T0035320,C04108,P019,Bedsheet,Home,3,1682,5046,WALLET,PENDING,2026-08-22 17:52:05,Pune
T0035321,C02820,P022,Football,Sports,1,1608,1608,COD,SUCCESS,2026-08-22 05:49:28,Noida
T0035322,C03432,P016,Chair,Home,5,3414,17070,WALLET,SUCCESS,2026-08-22 08:42:28,Ahmedabad
T0035323,C02370,P012,Cooking Oil,Grocery,1,730,730,WALLET,FAILED,2026-08-22 04:54:40,Bangalore
T0035324,C00034,P017,Table,Home,3,6274,18822,NETBANKING,SUCCESS,2026-08-22 10:34:25,Noida
T0035325,C03501,P023,Yoga Mat,Sports,3,969,2907,UPI,SUCCESS,2026-08-22 00:11:11,Mumbai
T0035326,C03446,P022,Football,Sports,2,1691,3382,COD,SUCCESS,2026-08-22 03:49:43,Noida
T0035327,C02285,P024,Dumbbells,Sports,3,4264,12792,UPI,PENDING,2026-08-22 03:13:39,Bangalore
T0035328,C02327,P002,Mobile,Electronics,3,19775,59325,CARD,SUCCESS,2026-08-22 23:13:45,Bangalore
T0035329,C01239,P003,Headphones,Electronics,2,2763,5526,NETBANKING,SUCCESS,2026-08-22 07:17:06,Delhi
T0035330,C00190,P011,Rice Bag,Grocery,3,1068,3204,WALLET,SUCCESS,2026-08-22 11:07:31,Kolkata
T0035331,C03441,P020,Cookware,Home,3,3342,10026,CARD,SUCCESS,2026-08-22 03:11:39,Jaipur
T0035332,C04324,P014,Flour,Grocery,3,573,1719,WALLET,SUCCESS,2026-08-22 07:20:16,Bangalore
T0035333,C00266,P018,Lamp,Home,5,1162,5810,COD,FAILED,2026-08-22 01:28:13,Chennai
T0035334,C03589,P016,Chair,Home,1,3277,3277,NETBANKING,SUCCESS,2026-08-22 22:15:06,Noida
T0035335,C03771,P013,Dry Fruits,Grocery,2,1211,2422,UPI,SUCCESS,2026-08-22 16:50:43,Noida
T0035336,C01306,P003,Headphones,Electronics,2,2864,5728,UPI,SUCCESS,2026-08-22 10:08:39,Noida
T0035337,C02400,P003,Headphones,Electronics,3,2808,8424,UPI,PENDING,2026-08-22 07:56:58,Kolkata
T0035338,C04498,P013,Dry Fruits,Grocery,2,1257,2514,UPI,SUCCESS,2026-08-22 08:36:37,Kolkata
T0035339,C03387,P002,Mobile,Electronics,3,24912,74736,UPI,SUCCESS,2026-08-22 22:10:18,Noida
T0035340,C01385,P005,Smartwatch,Electronics,1,7409,7409,NETBANKING,SUCCESS,2026-08-22 18:09:47,Delhi
T0035341,C00653,P019,Bedsheet,Home,1,1715,1715,CARD,PENDING,2026-08-22 07:09:02,Hyderabad
T0035342,C03200,P009,T-Shirt,Fashion,1,928,928,NETBANKING,SUCCESS,2026-08-22 02:37:17,Noida
T0035343,C00356,P008,Jacket,Fashion,3,2868,8604,NETBANKING,FAILED,2026-08-22 19:51:46,Chennai
T0035344,C02741,P020,Cookware,Home,1,2482,2482,COD,PENDING,2026-08-22 10:51:20,Jaipur
T0035345,C02049,P018,Lamp,Home,3,1150,3450,UPI,SUCCESS,2026-08-22 18:24:56,Delhi
T0035346,C04322,P019,Bedsheet,Home,3,1402,4206,CARD,SUCCESS,2026-08-22 18:38:45,Jaipur
T0035347,C04849,P007,Jeans,Fashion,1,1718,1718,COD,SUCCESS,2026-08-22 20:10:39,Noida
T0035348,C04851,P024,Dumbbells,Sports,2,4101,8202,NETBANKING,SUCCESS,2026-08-22 19:07:44,Mumbai
T0035349,C01890,P011,Rice Bag,Grocery,3,1278,3834,CARD,SUCCESS,2026-08-22 16:58:37,Mumbai
T0035350,C02003,P005,Smartwatch,Electronics,4,7531,30124,COD,SUCCESS,2026-08-22 20:22:18,Jaipur
T0035351,C04898,P004,Television,Electronics,3,32316,96948,WALLET,PENDING,2026-08-22 20:33:36,Chennai
T0035352,C04553,P025,Running Shoes,Sports,1,4079,4079,UPI,SUCCESS,2026-08-22 22:30:27,Chennai
T0035353,C00305,P005,Smartwatch,Electronics,5,6551,32755,UPI,SUCCESS,2026-08-22 23:31:36,Jaipur
T0035354,C01349,P008,Jacket,Fashion,2,2808,5616,WALLET,SUCCESS,2026-08-22 05:23:58,Chennai
T0035355,C00888,P024,Dumbbells,Sports,1,4483,4483,NETBANKING,SUCCESS,2026-08-22 21:07:51,Bangalore
T0035356,C02391,P005,Smartwatch,Electronics,2,7174,14348,CARD,SUCCESS,2026-08-22 13:01:06,Hyderabad
T0035357,C04657,P016,Chair,Home,2,3695,7390,CARD,SUCCESS,2026-08-22 07:30:07,Noida
T0035358,C04086,P001,Laptop,Electronics,2,38838,77676,NETBANKING,SUCCESS,2026-08-22 11:02:40,Kolkata
T0035359,C00362,P009,T-Shirt,Fashion,2,1041,2082,UPI,SUCCESS,2026-08-22 16:56:13,Bangalore
T0035360,C03506,P015,Tea,Grocery,4,462,1848,COD,SUCCESS,2026-08-22 20:13:16,Pune
T0035361,C01548,P025,Running Shoes,Sports,1,3301,3301,WALLET,SUCCESS,2026-08-22 21:56:14,Pune
T0035362,C00776,P010,Backpack,Fashion,2,1517,3034,UPI,SUCCESS,2026-08-22 23:09:49,Jaipur
T0035363,C04753,P002,Mobile,Electronics,5,26180,130900,COD,SUCCESS,2026-08-22 23:15:08,Pune
T0035364,C02077,P023,Yoga Mat,Sports,3,851,2553,UPI,SUCCESS,2026-08-22 08:57:58,Noida
T0035365,C01139,P022,Football,Sports,5,1306,6530,UPI,SUCCESS,2026-08-22 22:00:24,Kolkata
T0035366,C01417,P008,Jacket,Fashion,1,3803,3803,NETBANKING,FAILED,2026-08-22 16:12:30,Pune
T0035367,C03722,P007,Jeans,Fashion,2,2047,4094,CARD,FAILED,2026-08-22 09:04:47,Ahmedabad
T0035368,C02139,P007,Jeans,Fashion,2,1967,3934,WALLET,SUCCESS,2026-08-22 15:33:27,Ahmedabad
T0035369,C04381,P020,Cookware,Home,5,2684,13420,NETBANKING,SUCCESS,2026-08-22 23:00:06,Hyderabad
T0035370,C01653,P012,Cooking Oil,Grocery,5,795,3975,COD,PENDING,2026-08-22 06:49:22,Noida
T0035371,C01262,P020,Cookware,Home,4,2645,10580,NETBANKING,PENDING,2026-08-22 02:45:32,Delhi
T0035372,C01574,P005,Smartwatch,Electronics,5,7464,37320,UPI,SUCCESS,2026-08-22 02:19:34,Mumbai
T0035373,C01113,P025,Running Shoes,Sports,4,3939,15756,CARD,PENDING,2026-08-22 13:51:03,Delhi
T0035374,C04013,P023,Yoga Mat,Sports,4,873,3492,CARD,FAILED,2026-08-22 23:57:58,Chennai
T0035375,C04779,P019,Bedsheet,Home,3,1716,5148,COD,SUCCESS,2026-08-22 14:10:40,Chennai
T0035376,C00331,P010,Backpack,Fashion,1,1757,1757,CARD,SUCCESS,2026-08-22 17:39:48,Delhi
T0035377,C00935,P022,Football,Sports,1,1622,1622,WALLET,SUCCESS,2026-08-22 06:24:21,Pune
T0035378,C01943,P019,Bedsheet,Home,1,1857,1857,WALLET,SUCCESS,2026-08-22 04:47:21,Jaipur
T0035379,C02682,P001,Laptop,Electronics,5,49415,247075,CARD,SUCCESS,2026-08-22 21:46:36,Noida
T0035380,C03126,P004,Television,Electronics,4,36517,146068,UPI,SUCCESS,2026-08-22 19:32:41,Chennai
T0035381,C03332,P021,Cricket Bat,Sports,3,4295,12885,CARD,PENDING,2026-08-22 02:07:55,Kolkata
T0035382,C03762,P006,Shoes,Fashion,2,2884,5768,CARD,SUCCESS,2026-08-22 13:43:21,Delhi
T0035383,C00323,P012,Cooking Oil,Grocery,5,959,4795,CARD,SUCCESS,2026-08-22 13:51:11,Noida
T0035384,C04582,P020,Cookware,Home,2,2588,5176,COD,FAILED,2026-08-22 18:51:53,Hyderabad
T0035385,C01838,P012,Cooking Oil,Grocery,3,994,2982,UPI,SUCCESS,2026-08-22 10:22:31,Noida
T0035386,C03581,P013,Dry Fruits,Grocery,4,1347,5388,CARD,SUCCESS,2026-08-22 13:45:57,Hyderabad
T0035387,C03328,P004,Television,Electronics,1,34340,34340,COD,SUCCESS,2026-08-22 13:27:45,Hyderabad
T0035388,C00048,P018,Lamp,Home,3,1432,4296,UPI,SUCCESS,2026-08-22 19:07:19,Mumbai
T0035389,C03592,P008,Jacket,Fashion,1,3639,3639,WALLET,SUCCESS,2026-08-22 14:15:53,Ahmedabad
T0035390,C02029,P025,Running Shoes,Sports,4,3142,12568,COD,SUCCESS,2026-08-22 10:18:03,Noida
T0035391,C00456,P012,Cooking Oil,Grocery,2,743,1486,CARD,FAILED,2026-08-22 03:06:26,Ahmedabad
T0035392,C01633,P011,Rice Bag,Grocery,5,1312,6560,COD,SUCCESS,2026-08-22 07:27:33,Pune
T0035393,C04788,P013,Dry Fruits,Grocery,1,1358,1358,CARD,SUCCESS,2026-08-22 17:01:28,Pune
T0035394,C02583,P015,Tea,Grocery,4,470,1880,COD,SUCCESS,2026-08-22 01:01:04,Mumbai
T0035395,C04346,P012,Cooking Oil,Grocery,5,849,4245,WALLET,FAILED,2026-08-22 09:05:57,Noida
T0035396,C03351,P016,Chair,Home,2,3804,7608,NETBANKING,PENDING,2026-08-22 15:15:36,Ahmedabad
T0035397,C03769,P021,Cricket Bat,Sports,5,3864,19320,UPI,SUCCESS,2026-08-22 17:28:47,Chennai
T0035398,C01984,P018,Lamp,Home,5,1138,5690,COD,FAILED,2026-08-22 20:46:59,Jaipur
T0035399,C02915,P001,Laptop,Electronics,3,39308,117924,UPI,SUCCESS,2026-08-22 20:10:58,Noida
T0035400,C02476,P007,Jeans,Fashion,4,1980,7920,NETBANKING,SUCCESS,2026-08-22 18:30:15,Hyderabad
T0035401,C00014,P019,Bedsheet,Home,2,1768,3536,CARD,SUCCESS,2026-08-22 21:45:21,Pune
T0035402,C00595,P005,Smartwatch,Electronics,4,6224,24896,WALLET,FAILED,2026-08-22 02:41:49,Hyderabad
T0035403,C03418,P003,Headphones,Electronics,2,2513,5026,WALLET,SUCCESS,2026-08-22 21:41:03,Delhi
T0035404,C00899,P008,Jacket,Fashion,4,3070,12280,WALLET,SUCCESS,2026-08-22 04:19:33,Mumbai
T0035405,C04523,P007,Jeans,Fashion,4,1917,7668,NETBANKING,SUCCESS,2026-08-22 13:47:45,Kolkata
T0035406,C01583,P008,Jacket,Fashion,3,3487,10461,CARD,PENDING,2026-08-22 01:22:53,Hyderabad
T0035407,C01705,P025,Running Shoes,Sports,1,4171,4171,WALLET,PENDING,2026-08-22 01:05:11,Ahmedabad
T0035408,C02115,P007,Jeans,Fashion,1,1964,1964,COD,SUCCESS,2026-08-22 05:23:48,Noida
T0035409,C00750,P020,Cookware,Home,1,3156,3156,CARD,SUCCESS,2026-08-22 01:24:56,Ahmedabad
T0035410,C03407,P013,Dry Fruits,Grocery,4,1652,6608,WALLET,PENDING,2026-08-22 18:44:53,Ahmedabad
T0035411,C03896,P010,Backpack,Fashion,1,1464,1464,UPI,SUCCESS,2026-08-22 02:37:10,Ahmedabad
T0035412,C02986,P016,Chair,Home,4,3063,12252,UPI,SUCCESS,2026-08-22 05:35:13,Hyderabad
T0035413,C03193,P021,Cricket Bat,Sports,3,4201,12603,WALLET,SUCCESS,2026-08-22 23:22:40,Pune
T0035414,C03355,P020,Cookware,Home,1,2551,2551,NETBANKING,SUCCESS,2026-08-22 20:02:41,Chennai
T0035415,C03017,P008,Jacket,Fashion,4,3078,12312,UPI,SUCCESS,2026-08-22 22:38:09,Mumbai
T0035416,C01320,P002,Mobile,Electronics,2,22217,44434,COD,SUCCESS,2026-08-22 05:40:40,Jaipur
T0035417,C00600,P020,Cookware,Home,5,2974,14870,UPI,SUCCESS,2026-08-22 13:47:44,Mumbai
T0035418,C04743,P025,Running Shoes,Sports,3,3677,11031,COD,SUCCESS,2026-08-22 09:22:58,Jaipur
T0035419,C04547,P009,T-Shirt,Fashion,5,831,4155,UPI,SUCCESS,2026-08-22 06:49:14,Delhi
T0035420,C00688,P011,Rice Bag,Grocery,5,1027,5135,WALLET,SUCCESS,2026-08-22 02:35:14,Delhi
T0035421,C03529,P007,Jeans,Fashion,5,1932,9660,COD,SUCCESS,2026-08-22 05:47:57,Hyderabad
T0035422,C00912,P009,T-Shirt,Fashion,1,1018,1018,UPI,PENDING,2026-08-22 06:02:21,Delhi
T0035423,C01048,P019,Bedsheet,Home,3,1618,4854,COD,SUCCESS,2026-08-22 19:27:20,Ahmedabad
T0035424,C04681,P009,T-Shirt,Fashion,1,947,947,COD,SUCCESS,2026-08-22 11:30:15,Bangalore
T0035425,C00052,P011,Rice Bag,Grocery,5,1109,5545,CARD,SUCCESS,2026-08-22 09:34:11,Mumbai
T0035426,C04434,P001,Laptop,Electronics,4,48907,195628,NETBANKING,SUCCESS,2026-08-22 06:44:04,Chennai
T0035427,C01294,P007,Jeans,Fashion,2,1594,3188,WALLET,SUCCESS,2026-08-22 13:44:33,Bangalore
T0035428,C03386,P003,Headphones,Electronics,4,2140,8560,COD,SUCCESS,2026-08-22 09:34:14,Chennai
T0035429,C01821,P023,Yoga Mat,Sports,3,766,2298,UPI,FAILED,2026-08-22 19:24:11,Ahmedabad
T0035430,C00835,P023,Yoga Mat,Sports,3,777,2331,WALLET,SUCCESS,2026-08-22 09:21:33,Chennai
T0035431,C01859,P016,Chair,Home,5,3884,19420,NETBANKING,SUCCESS,2026-08-22 12:53:14,Hyderabad
T0035432,C03858,P017,Table,Home,2,6730,13460,CARD,SUCCESS,2026-08-22 01:07:03,Noida
T0035433,C04758,P009,T-Shirt,Fashion,2,914,1828,COD,FAILED,2026-08-22 00:56:13,Noida
T0035434,C00288,P016,Chair,Home,3,3789,11367,CARD,SUCCESS,2026-08-22 02:00:39,Chennai
T0035435,C01499,P011,Rice Bag,Grocery,1,1035,1035,WALLET,SUCCESS,2026-08-22 12:53:32,Bangalore
T0035436,C04535,P022,Football,Sports,3,1377,4131,UPI,SUCCESS,2026-08-22 08:01:51,Jaipur
T0035437,C00889,P004,Television,Electronics,2,35720,71440,NETBANKING,FAILED,2026-08-22 11:44:09,Noida
T0035438,C04539,P020,Cookware,Home,5,3081,15405,COD,SUCCESS,2026-08-22 07:59:18,Pune
T0035439,C02963,P024,Dumbbells,Sports,1,4220,4220,UPI,SUCCESS,2026-08-22 17:22:51,Bangalore
T0035440,C02214,P022,Football,Sports,3,1626,4878,COD,SUCCESS,2026-08-22 00:58:12,Mumbai
T0035441,C02680,P006,Shoes,Fashion,2,2989,5978,COD,SUCCESS,2026-08-22 04:17:02,Mumbai
T0035442,C01597,P008,Jacket,Fashion,3,3192,9576,CARD,SUCCESS,2026-08-22 01:33:47,Jaipur
T0035443,C02187,P006,Shoes,Fashion,5,2468,12340,NETBANKING,SUCCESS,2026-08-22 21:54:01,Bangalore
T0035444,C01204,P001,Laptop,Electronics,4,53498,213992,NETBANKING,SUCCESS,2026-08-22 06:58:35,Mumbai
T0035445,C01131,P018,Lamp,Home,3,1183,3549,UPI,PENDING,2026-08-22 21:17:48,Delhi
T0035446,C01003,P014,Flour,Grocery,4,617,2468,COD,SUCCESS,2026-08-22 12:52:19,Jaipur
T0035447,C01477,P007,Jeans,Fashion,3,1883,5649,NETBANKING,SUCCESS,2026-08-22 07:10:33,Hyderabad
T0035448,C00186,P005,Smartwatch,Electronics,2,5917,11834,CARD,SUCCESS,2026-08-22 11:14:20,Ahmedabad
T0035449,C02188,P012,Cooking Oil,Grocery,3,748,2244,COD,PENDING,2026-08-22 23:09:52,Bangalore
T0035450,C04088,P023,Yoga Mat,Sports,4,1035,4140,NETBANKING,SUCCESS,2026-08-22 04:23:51,Noida
T0035451,C04226,P025,Running Shoes,Sports,2,3298,6596,COD,PENDING,2026-08-22 02:50:58,Noida
T0035452,C01612,P008,Jacket,Fashion,5,2753,13765,COD,SUCCESS,2026-08-22 16:28:16,Mumbai
T0035453,C02540,P012,Cooking Oil,Grocery,2,822,1644,COD,SUCCESS,2026-08-22 23:36:18,Pune
T0035454,C02506,P017,Table,Home,1,6702,6702,UPI,FAILED,2026-08-22 09:28:56,Noida
T0035455,C02147,P019,Bedsheet,Home,1,1698,1698,UPI,FAILED,2026-08-22 11:24:25,Chennai
T0035456,C04127,P003,Headphones,Electronics,1,2341,2341,UPI,SUCCESS,2026-08-22 07:38:01,Hyderabad
T0035457,C04543,P009,T-Shirt,Fashion,4,863,3452,COD,SUCCESS,2026-08-22 05:05:16,Jaipur
T0035458,C00338,P017,Table,Home,2,6082,12164,COD,SUCCESS,2026-08-22 07:59:16,Chennai
T0035459,C00776,P001,Laptop,Electronics,2,46200,92400,UPI,SUCCESS,2026-08-22 18:38:58,Delhi
T0035460,C00303,P017,Table,Home,4,7393,29572,COD,SUCCESS,2026-08-22 03:57:57,Hyderabad
T0035461,C01228,P019,Bedsheet,Home,2,1392,2784,UPI,SUCCESS,2026-08-22 04:33:47,Noida
T0035462,C02773,P010,Backpack,Fashion,2,1632,3264,WALLET,SUCCESS,2026-08-22 05:06:23,Mumbai
T0035463,C03526,P024,Dumbbells,Sports,5,3882,19410,COD,FAILED,2026-08-22 03:07:56,Mumbai
T0035464,C04206,P014,Flour,Grocery,4,694,2776,COD,SUCCESS,2026-08-22 03:32:24,Delhi
T0035465,C00582,P012,Cooking Oil,Grocery,3,951,2853,NETBANKING,SUCCESS,2026-08-22 18:45:06,Bangalore
T0035466,C03817,P015,Tea,Grocery,4,461,1844,CARD,SUCCESS,2026-08-22 22:52:29,Delhi
T0035467,C01991,P021,Cricket Bat,Sports,5,4061,20305,CARD,SUCCESS,2026-08-22 10:01:08,Hyderabad
T0035468,C04236,P007,Jeans,Fashion,4,1713,6852,CARD,SUCCESS,2026-08-22 19:20:17,Pune
T0035469,C03694,P019,Bedsheet,Home,2,1511,3022,UPI,SUCCESS,2026-08-22 13:38:22,Pune
T0035470,C00244,P014,Flour,Grocery,5,675,3375,COD,FAILED,2026-08-22 08:37:11,Kolkata
T0035471,C01087,P022,Football,Sports,5,1372,6860,UPI,PENDING,2026-08-22 00:12:40,Hyderabad
T0035472,C02410,P013,Dry Fruits,Grocery,2,1312,2624,CARD,SUCCESS,2026-08-22 01:16:03,Bangalore
T0035473,C00407,P023,Yoga Mat,Sports,2,1051,2102,COD,SUCCESS,2026-08-22 02:18:48,Mumbai
T0035474,C02644,P002,Mobile,Electronics,1,26068,26068,UPI,PENDING,2026-08-22 00:46:35,Hyderabad
T0035475,C04444,P001,Laptop,Electronics,2,43889,87778,NETBANKING,SUCCESS,2026-08-22 01:27:12,Kolkata
T0035476,C03685,P016,Chair,Home,2,3144,6288,CARD,SUCCESS,2026-08-22 13:59:32,Hyderabad
T0035477,C00677,P010,Backpack,Fashion,5,1657,8285,UPI,SUCCESS,2026-08-22 03:18:52,Kolkata
T0035478,C02844,P015,Tea,Grocery,5,454,2270,NETBANKING,SUCCESS,2026-08-22 14:03:56,Chennai
T0035479,C03985,P024,Dumbbells,Sports,5,4193,20965,WALLET,SUCCESS,2026-08-22 23:00:58,Hyderabad
T0035480,C02507,P007,Jeans,Fashion,4,1763,7052,COD,SUCCESS,2026-08-22 20:07:07,Jaipur
T0035481,C00084,P023,Yoga Mat,Sports,3,870,2610,CARD,SUCCESS,2026-08-22 15:09:29,Ahmedabad
T0035482,C04613,P010,Backpack,Fashion,1,1578,1578,NETBANKING,SUCCESS,2026-08-22 05:26:06,Pune
T0035483,C01057,P004,Television,Electronics,3,30518,91554,UPI,SUCCESS,2026-08-22 16:49:08,Kolkata
T0035484,C00056,P006,Shoes,Fashion,1,2333,2333,UPI,SUCCESS,2026-08-22 15:58:40,Jaipur
T0035485,C04323,P023,Yoga Mat,Sports,4,1028,4112,COD,SUCCESS,2026-08-22 13:23:21,Jaipur
